reference_path	swift_target	status	notes
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/hook-development/SKILL.md	Sources/SwiftCodeVendored/SKILL	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/hook-development/examples/load-context.sh	Sources/SwiftCodeVendored/load-context	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/hook-development/examples/validate-bash.sh	Sources/SwiftCodeVendored/validate-bash	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/hook-development/examples/validate-write.sh	Sources/SwiftCodeVendored/validate-write	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/hook-development/references/advanced.md	Sources/SwiftCodeVendored/advanced	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/hook-development/references/migration.md	Sources/SwiftCodeVendored/migration	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/hook-development/references/patterns.md	Sources/SwiftCodeVendored/patterns	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/hook-development/scripts/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/hook-development/scripts/hook-linter.sh	Sources/SwiftCodeVendored/hook-linter	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/hook-development/scripts/test-hook.sh	Sources/SwiftCodeVendored/test-hook	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/hook-development/scripts/validate-hook-schema.sh	Sources/SwiftCodeVendored/validate-hook-schema	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/mcp-integration/SKILL.md	Sources/SwiftCodeVendored/SKILL	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/mcp-integration/examples/http-server.json	Sources/SwiftCodeVendored/http-server	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/mcp-integration/examples/sse-server.json	Sources/SwiftCodeVendored/sse-server	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/mcp-integration/examples/stdio-server.json	Sources/SwiftCodeVendored/stdio-server	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/mcp-integration/references/authentication.md	Sources/SwiftCodeVendored/authentication	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/mcp-integration/references/server-types.md	Sources/SwiftCodeVendored/server-types	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/mcp-integration/references/tool-usage.md	Sources/SwiftCodeVendored/tool-usage	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-settings/SKILL.md	Sources/SwiftCodeVendored/SKILL	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-settings/examples/create-settings-command.md	Sources/SwiftCodeVendored/create-settings-command	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-settings/examples/example-settings.md	Sources/SwiftCodeVendored/example-settings	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-settings/examples/read-settings-hook.sh	Sources/SwiftCodeVendored/read-settings-hook	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-settings/references/parsing-techniques.md	Sources/SwiftCodeVendored/parsing-techniques	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-settings/references/real-world-examples.md	Sources/SwiftCodeVendored/real-world-examples	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-settings/scripts/parse-frontmatter.sh	Sources/SwiftCodeVendored/parse-frontmatter	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-settings/scripts/validate-settings.sh	Sources/SwiftCodeVendored/validate-settings	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-structure/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-structure/SKILL.md	Sources/SwiftCodeVendored/SKILL	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-structure/examples/advanced-plugin.md	Sources/SwiftCodeVendored/advanced-plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-structure/examples/minimal-plugin.md	Sources/SwiftCodeVendored/minimal-plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-structure/examples/standard-plugin.md	Sources/SwiftCodeVendored/standard-plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-structure/references/component-patterns.md	Sources/SwiftCodeVendored/component-patterns	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/plugin-structure/references/manifest-reference.md	Sources/SwiftCodeVendored/manifest-reference	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/skill-development/SKILL.md	Sources/SwiftCodeVendored/SKILL	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/plugin-dev/skills/skill-development/references/skill-creator-original.md	Sources/SwiftCodeVendored/skill-creator-original	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/pr-review-toolkit/.claude-plugin/plugin.json	Sources/SwiftCodeVendored/plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/pr-review-toolkit/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/pr-review-toolkit/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/pr-review-toolkit/agents/code-reviewer.md	Sources/SwiftCodeVendored/code-reviewer	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/pr-review-toolkit/agents/code-simplifier.md	Sources/SwiftCodeVendored/code-simplifier	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/pr-review-toolkit/agents/comment-analyzer.md	Sources/SwiftCodeVendored/comment-analyzer	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/pr-review-toolkit/agents/pr-test-analyzer.md	Sources/SwiftCodeVendored/pr-test-analyzer	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/pr-review-toolkit/agents/silent-failure-hunter.md	Sources/SwiftCodeVendored/silent-failure-hunter	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/pr-review-toolkit/agents/type-design-analyzer.md	Sources/SwiftCodeVendored/type-design-analyzer	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/pr-review-toolkit/commands/review-pr.md	Sources/SwiftCodeVendored/review-pr	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/pyright-lsp/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/pyright-lsp/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/ralph-loop/.claude-plugin/plugin.json	Sources/SwiftCodeVendored/plugin	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/ralph-loop/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/ralph-loop/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/ralph-loop/commands/cancel-ralph.md	Sources/SwiftCodeVendored/cancel-ralph	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/ralph-loop/commands/help.md	Sources/SwiftCodeVendored/help	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/ralph-loop/commands/ralph-loop.md	Sources/SwiftCodeVendored/ralph-loop	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/ralph-loop/hooks/hooks.json	Sources/SwiftCodeVendored/hooks	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/ralph-loop/hooks/stop-hook.sh	Sources/SwiftCodeVendored/stop-hook	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/ralph-loop/scripts/setup-ralph-loop.sh	Sources/SwiftCodeVendored/setup-ralph-loop	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/ruby-lsp/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/ruby-lsp/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/rust-analyzer-lsp/LICENSE	Sources/SwiftCodeVendored/LICENSE	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/rust-analyzer-lsp/README.md	Sources/SwiftCodeVendored/README	asset	vendored npm package source
.reference/stubs/downloads/official-plugins/marketplaces/claude-plugins-official/plugins/security-guidance/.claude-plugin/plugin.json	Sources/SwiftCodeVendored/plugin	asset	vendored npm package source
